SCAT_ID	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
SCAT_p1308	CDS	+1	1394047	1395582	no		oxidase	365	COG0654	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1312	CDS	+2	1397033	1397611	no		NADPH-dependent FMN reductase	186	COG0431	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1313	CDS	-3	1397674	1398327	no		hypothetical protein	67	COG3288	C	Energy production and conversion	METABOLISM
SCAT_p1314	CDS	-1	1398495	1399214	no		signal peptidase I (fragment)	221	COG0681	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
SCAT_p1316	CDS	+3	1399965	1400765	no		integral membrane protein (fragment)	255	COG0705	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1317	CDS	-3	1400773	1402914	no		hypothetical protein	268	COG2208	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1317	CDS	-3	1400773	1402914	no		hypothetical protein	268	COG2202,COG2203,COG2208	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1318	CDS	-3	1403101	1403712	no		transcriptional regulator, TetR family	203	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1319	CDS	+1	1403851	1405035	no	CYP105C	cytochrome P450 105C1	389	COG2124	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1321	CDS	-3	1405210	1405644	no		hypothetical protein	116	COG1896	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1323	CDS	+1	1406386	1406697	no		Anti-sigma factor antagonist	97	COG1366	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1324	CDS	+1	1406809	1407225	no		regulatory protein	86	COG0642	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1326	CDS	-3	1407688	1408008	no		Anti-anti-sigma factor	100	COG1366	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1327	CDS	-3	1408171	1408608	no		MarR family transcriptional regulator	143	COG1846	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1328	CDS	-1	1408725	1409474	no	adc	acetoacetate decarboxylase	236	COG4689	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1329	CDS	+2	1409708	1410601	no		3-hydroxybutyryl-CoA dehydrogenase	286	COG1250	I	Lipid transport and metabolism	METABOLISM
SCAT_p1330	CDS	+3	1410960	1411580	no		hypothetical protein	206	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1331	CDS	+3	1411905	1412840	no	hemC	Porphobilinogen deaminase 2	311	COG0181	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1335	CDS	+2	1414166	1415323	no		L-carnitine dehydratase/bile acid-inducible protein F	385	COG1804	C	Energy production and conversion	METABOLISM
SCAT_p1336	CDS	+1	1415323	1416183	no		citrate lyase	282	COG2301	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1337	CDS	+3	1416180	1417013	no		hypothetical protein	261	COG1878	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1338	CDS	+2	1417010	1418428	no		hypothetical protein	453	COG2079	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1340	CDS	+3	1419882	1421291	no		major facilitator superfamily protein	468	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1340	CDS	+3	1419882	1421291	no		major facilitator superfamily protein	468	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1340	CDS	+3	1419882	1421291	no		major facilitator superfamily protein	468	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1340	CDS	+3	1419882	1421291	no		major facilitator superfamily protein	468	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1341	CDS	+2	1421357	1421788	no		hypothetical protein	143	COG1846	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1342	CDS	+2	1421882	1422454	no	ywoC	hydrolase	189	COG1335	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1343	CDS	-3	1422559	1423143	no		hypothetical protein	140	COG2141	C	Energy production and conversion	METABOLISM
SCAT_p1345	CDS	+2	1423754	1424329	no		hypothetical protein	37	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1345	CDS	+2	1423754	1424329	no		hypothetical protein	37	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1345	CDS	+2	1423754	1424329	no		hypothetical protein	37	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1345	CDS	+2	1423754	1424329	no		hypothetical protein	37	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1347	CDS	+2	1425074	1426054	no		transcriptional regulator	326	COG2378	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1349	CDS	-3	1426813	1428651	no		hypothetical protein	295	COG1196	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
SCAT_p1351	CDS	-1	1429491	1432004	no		hypothetical protein	348	COG1541	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1351	CDS	-1	1429491	1432004	no		hypothetical protein	51	COG1012	C	Energy production and conversion	METABOLISM
SCAT_p1353	CDS	-3	1433164	1434306	no		hypothetical protein	35	COG0454	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1353	CDS	-3	1433164	1434306	no		hypothetical protein	35	COG0454	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1354	CDS	-1	1434303	1435595	no		hypothetical protein	419	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1354	CDS	-1	1434303	1435595	no		hypothetical protein	419	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1354	CDS	-1	1434303	1435595	no		hypothetical protein	419	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1354	CDS	-1	1434303	1435595	no		hypothetical protein	419	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1355	CDS	-2	1435592	1436854	no		AMP-dependent synthetase/ligase	420	COG1541	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1358	CDS	-3	1438123	1438926	no		Hydrolase	265	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1359	CDS	+3	1438989	1439402	no		MarR family transcriptional regulator	134	COG1846	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1361	CDS	-3	1439797	1442745	no		hypothetical protein	95	COG1224,COG2197,COG2771	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1361	CDS	-3	1439797	1442745	no		hypothetical protein	49	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1362	CDS	+2	1442969	1443577	no		response regulator	202	COG2197	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1362	CDS	+2	1442969	1443577	no		response regulator	202	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1363	CDS	-2	1443803	1444183	no		transcriptional regulator, MerR family	126	COG0789	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1364	CDS	+3	1444317	1444529	no		hypothetical protein	67	COG1476	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1366	CDS	-1	1444866	1446110	no	ydhP	Inner membrane transport protein ydhP	399	COG2814	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1367	CDS	-3	1446184	1446765	no		transcriptional regulator, TetR family	182	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1368	CDS	+1	1446874	1448049	no		cytochrome P450	375	COG2124	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1369	CDS	-2	1448108	1448785	no		transcriptional regulator, TetR family	214	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1370	CDS	-3	1448782	1449870	no		hypothetical protein	61	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p1370	CDS	-3	1448782	1449870	no		hypothetical protein	61	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1370	CDS	-3	1448782	1449870	no		hypothetical protein	61	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1371	CDS	+3	1450251	1450655	no		Methylmalonyl-CoA mutase, C-terminal domain/subunit (Cobalamin-binding)	86	COG2185	I	Lipid transport and metabolism	METABOLISM
SCAT_p1372	CDS	+2	1450742	1451989	no		Glutamate mutase epsilon subunit	332	COG4865	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1373	CDS	+1	1452172	1453062	no		Amino acid ABC transporter substrate-binding protein, PAAT family	296	COG0834	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1373	CDS	+1	1452172	1453062	no		Amino acid ABC transporter substrate-binding protein, PAAT family	296	COG0834	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1374	CDS	+3	1453248	1454174	no		drug/metabolite transporter permease	301	COG0697	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1374	CDS	+3	1453248	1454174	no		drug/metabolite transporter permease	301	COG0697	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1374	CDS	+3	1453248	1454174	no		drug/metabolite transporter permease	301	COG0697	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1375	CDS	+2	1454171	1455217	no	asd	aspartate-semialdehyde dehydrogenase	339	COG0136	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1376	CDS	+1	1455214	1456302	no		aspartokinase	304	COG0527	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1378	CDS	-3	1457626	1458540	no	ywqM	hypothetical protein	304	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1379	CDS	+1	1458757	1459470	no		hypothetical protein	228	COG2186	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1380	CDS	+2	1459643	1459921	no		hypothetical protein	50	COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1381	CDS	+1	1459918	1461462	no		hypothetical protein	66	COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1384	CDS	-1	1462584	1463435	no		DNA-binding protein	231	COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1385	CDS	+2	1463522	1464313	no		short-chain dehydrogenase	263	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p1385	CDS	+2	1463522	1464313	no		short-chain dehydrogenase	263	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1385	CDS	+2	1463522	1464313	no		short-chain dehydrogenase	263	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1386	CDS	-2	1464332	1464967	no		TetR-family transcriptional regulator	192	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1387	CDS	+1	1465090	1466022	no		hypothetical protein	310	COG0451	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1387	CDS	+1	1465090	1466022	no		hypothetical protein	310	COG0451	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p1389	CDS	-2	1467239	1467811	no		TetR-family transcriptional regulator	180	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1391	CDS	+3	1468533	1469213	no		hypothetical protein	100	COG1172	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1392	CDS	-2	1469243	1469836	no		hypothetical protein	178	COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1393	CDS	+2	1469918	1470949	no		reductase	316	COG0492	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
SCAT_p1394	CDS	-1	1470957	1471490	no		Calcineurin subunit B	134	COG5126	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
SCAT_p1394	CDS	-1	1470957	1471490	no		Calcineurin subunit B	134	COG5126	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1394	CDS	-1	1470957	1471490	no		Calcineurin subunit B	134	COG5126	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1394	CDS	-1	1470957	1471490	no		Calcineurin subunit B	134	COG5126	Z	Cytoskeleton	CELLULAR PROCESSES AND SIGNALING
SCAT_p1396	CDS	-1	1472106	1473005	no		phosphotransferase	261	COG3173	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1397	CDS	+1	1473412	1474680	no		aspartate--tRNA ligase	329	COG0017	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1398	CDS	+3	1474497	1474688	no		hypothetical protein	63	COG0017	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1400	CDS	-3	1475302	1475946	no		transcriptional regulator, TetR family	200	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1401	CDS	+2	1476029	1476922	no		NmrA family protein	287	COG0702	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1401	CDS	+2	1476029	1476922	no		NmrA family protein	287	COG0702	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p1402	CDS	+1	1477015	1477764	no	cobM	precorrin-4 C(11)-methyltransferase	249	COG2875	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1403	CDS	-2	1477772	1478896	no	cbiD	cobalt-precorrin-6A synthase [deacetylating]	350	COG1903	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1404	CDS	+2	1478927	1479679	no	cobK	precorrin-6A reductase	238	COG2099	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1405	CDS	-2	1479704	1481194	no	cobIJ	cobalamin biosynthesis precorrin-2 C(20)-methyltransferase/precorrin-3B C17-methyltransferase	249	COG2243,COG1010	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1406	CDS	-3	1481191	1481862	no	cobH	precorrin-8X methylmutase	206	COG2082	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1407	CDS	-1	1481859	1483187	no		cobalamin biosynthesis protein CobG	404	COG0155	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1408	CDS	+2	1483415	1487047	no	cobN	aerobic cobaltochelatase subunit CobN	1201	COG1429	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1409	CDS	-1	1487106	1488044	no		sugar kinase	301	COG1940	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1409	CDS	-1	1487106	1488044	no		sugar kinase	301	COG1940	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1410	CDS	-2	1488041	1489741	no	yliA	peptide transport fused subunits of ABC superfamily: ATP-binding components	543	COG4172	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1411	CDS	-3	1489738	1490646	no		Oligopeptide ABC transporter integral membrane protein	295	COG1173	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1411	CDS	-3	1489738	1490646	no		Oligopeptide ABC transporter integral membrane protein	295	COG1173	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1412	CDS	-1	1490643	1491602	no		Peptide ABC transporter integral membrane protein	319	COG0601	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1412	CDS	-1	1490643	1491602	no		Peptide ABC transporter integral membrane protein	319	COG0601	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1413	CDS	-2	1491599	1493347	no		peptide-binding transport protein	558	COG0747	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1414	CDS	+3	1493766	1494950	no		ROK family transcriptional regulator	373	COG1940	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1414	CDS	+3	1493766	1494950	no		ROK family transcriptional regulator	373	COG1940	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1415	CDS	+2	1494977	1496500	no		hypothetical protein	481	COG5476	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1416	CDS	+1	1496497	1497270	no	cutC	Copper homeostasis protein cutC	245	COG3142	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1417	CDS	-2	1497293	1498501	no		Monooxygenase	372	COG0654	C	Energy production and conversion	METABOLISM
SCAT_p1417	CDS	-2	1497293	1498501	no		Monooxygenase	372	COG0654	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1418	CDS	+1	1498621	1499217	no		transcriptional regulator, TetR family	187	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1419	CDS	-1	1499238	1499870	no		tetR family transcriptional regulator	208	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1420	CDS	+2	1499957	1500898	no	ydbC	oxidoreductase ydbC	298	COG0667	C	Energy production and conversion	METABOLISM
SCAT_p1421	CDS	-1	1500900	1501565	no		nitroreductase	220	COG0778	C	Energy production and conversion	METABOLISM
SCAT_p1422	CDS	+2	1501664	1502566	no		RNA polymerase ECF-subfamily sigma factor	282	COG1595	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1423	CDS	-1	1502595	1503827	no		hypothetical protein	328	COG4934	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
SCAT_p1426	CDS	-1	1505211	1505966	no		AraC family transcriptional regulator	231	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1428	CDS	+1	1506226	1509942	no	narG	nitrate reductase subunit alpha	1200	COG5013	C	Energy production and conversion	METABOLISM
SCAT_p1429	CDS	+1	1509946	1511514	no	narH	nitrate reductase subunit beta	515	COG1140	C	Energy production and conversion	METABOLISM
SCAT_p1430	CDS	+3	1511511	1512113	no		Nitrate reductase delta chain NarJ3	172	COG2180	C	Energy production and conversion	METABOLISM
SCAT_p1431	CDS	+2	1512110	1512805	no	narI	nitrate reductase subunit gamma	230	COG2181	C	Energy production and conversion	METABOLISM
SCAT_p1433	CDS	-3	1513528	1514367	no	TS	Sex determination protein tasselseed-2	275	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p1433	CDS	-3	1513528	1514367	no	TS	Sex determination protein tasselseed-2	275	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1433	CDS	-3	1513528	1514367	no	TS	Sex determination protein tasselseed-2	275	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1434	CDS	+1	1514842	1518636	no	pls	Epsilon-poly-L-lysine synthase	568	COG1020	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1434	CDS	+1	1514842	1518636	no	pls	Epsilon-poly-L-lysine synthase	127	COG0110	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1435	CDS	-2	1518692	1520938	no		Glycogen debranching enzyme	324	COG3408	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1436	CDS	-3	1521019	1521858	no		dehydrogenase	268	COG0300	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1437	CDS	+2	1521980	1522405	no		hypothetical protein	140	COG1846	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1439	CDS	-2	1523594	1524721	no		aspartate aminotransferase	373	COG0436	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1440	CDS	-2	1524866	1525741	no		hypothetical protein	281	COG0697	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1440	CDS	-2	1524866	1525741	no		hypothetical protein	281	COG0697	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1440	CDS	-2	1524866	1525741	no		hypothetical protein	281	COG0697	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1441	CDS	+1	1525795	1526646	no		transcriptional regulator	272	COG1737	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1442	CDS	-1	1526640	1529294	no		hypothetical protein	241	COG2208	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1442	CDS	-1	1526640	1529294	no		hypothetical protein	241	COG2202,COG2203,COG2208	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1444	CDS	-3	1531162	1532607	no	gap	Glyceraldehyde-3-phosphate dehydrogenase 2	459	COG0057	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1445	CDS	+2	1532756	1533934	no		Oxidoreductase	391	COG0665	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1447	CDS	+3	1534107	1534400	no		hypothetical protein	76	COG0446	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1448	CDS	+1	1534381	1535820	no		Oxidase	474	COG0446	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1449	CDS	+3	1535832	1536737	no		Dihydrodipicolinate synthase	290	COG0329	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1449	CDS	+3	1535832	1536737	no		Dihydrodipicolinate synthase	290	COG0329	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p1450	CDS	+2	1536755	1537759	no		hypothetical protein	334	COG3938	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1451	CDS	+2	1537835	1538521	no		GntR family transcriptional regulator	223	COG1802	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1452	CDS	-3	1538530	1538970	no		AraC family transcriptional regulator	143	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1453	CDS	+2	1539071	1539697	no		transcriptional regulator, tetR family	203	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1454	CDS	+3	1539831	1540883	no		hydrolase	346	COG1228	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1455	CDS	-3	1540909	1541700	no	yfmF	iron-dicitrate ABC transporter ATP-binding protein	259	COG1120	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1455	CDS	-3	1540909	1541700	no	yfmF	iron-dicitrate ABC transporter ATP-binding protein	259	COG1120	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1456	CDS	-1	1541697	1542794	no	ftrD	Fe uptake system integral membrane protein	361	COG0609	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1457	CDS	-2	1542791	1543837	no		lipoprotein	330	COG0614	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1459	CDS	-3	1544827	1545603	no		glucose 1-dehydrogenase	258	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p1459	CDS	-3	1544827	1545603	no		glucose 1-dehydrogenase	258	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1459	CDS	-3	1544827	1545603	no		glucose 1-dehydrogenase	258	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1460	CDS	-2	1545596	1546135	no		hypothetical protein	154	COG3542	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1461	CDS	-2	1546469	1547035	no		cytosine/adenosine deaminase	188	COG0590	F	Nucleotide transport and metabolism	METABOLISM
SCAT_p1461	CDS	-2	1546469	1547035	no		cytosine/adenosine deaminase	188	COG0590	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1463	CDS	+1	1547290	1548120	no	nadE	ammonium-dependent NAD+ synthetase	267	COG0171	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1466	CDS	+1	1550653	1552548	no		hypothetical protein	198	COG1088	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p1467	CDS	+2	1552538	1553866	no		UDP-glucose/GDP-mannose dehydrogenase	410	COG0677	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p1468	CDS	+1	1554133	1555518	no		major facilitator superfamily permease	461	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1468	CDS	+1	1554133	1555518	no		major facilitator superfamily permease	461	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1468	CDS	+1	1554133	1555518	no		major facilitator superfamily permease	461	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1468	CDS	+1	1554133	1555518	no		major facilitator superfamily permease	461	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1469	CDS	-2	1555520	1557019	no		hypothetical protein	496	COG0654	C	Energy production and conversion	METABOLISM
SCAT_p1469	CDS	-2	1555520	1557019	no		hypothetical protein	496	COG0654	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1470	CDS	-1	1557012	1557626	no	mtrY	MtrY protein	169	COG1695	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1472	CDS	+2	1557791	1558888	no	xylB	aryl-alcohol dehydrogenase	362	COG1062	C	Energy production and conversion	METABOLISM
SCAT_p1473	CDS	+3	1558902	1560110	no	CYP105B	cytochrome P450-SU2	394	COG2124	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1474	CDS	+1	1560136	1560333	no	subB	Ferredoxin-2	62	COG1141	C	Energy production and conversion	METABOLISM
SCAT_p1475	CDS	+1	1560418	1573896	no		3-ketoacyl-ACP synthase	4486	COG3321	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1476	CDS	+1	1573945	1574997	no		protein ChlM	319	COG0332	I	Lipid transport and metabolism	METABOLISM
SCAT_p1477	CDS	+3	1574994	1575257	no		hypothetical protein	86	COG1020	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1478	CDS	+2	1575254	1576207	no		Pyruvate/2-oxoglutarate dehydrogenase complex, dehydrogenase component alpha subunit	310	COG1071	C	Energy production and conversion	METABOLISM
SCAT_p1479	CDS	+1	1576204	1577205	no		Pyruvate/2-oxoglutarate dehydrogenase complex, dehydrogenase component beta subunit	333	COG0022	C	Energy production and conversion	METABOLISM
SCAT_p1480	CDS	+2	1577198	1578304	no		Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase component	368	COG0508	C	Energy production and conversion	METABOLISM
SCAT_p1481	CDS	-1	1578378	1579811	no	dhaS	aldehyde dehydrogenase	477	COG1012	C	Energy production and conversion	METABOLISM
SCAT_p1482	CDS	-1	1579932	1580777	no		hypothetical protein	179	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1482	CDS	-1	1579932	1580777	no		hypothetical protein	179	COG0500	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1483	CDS	+1	1581337	1591785	no		PimS1 protein (fragment)	2859	COG3321	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1484	CDS	+3	1591782	1594949	no		hypothetical protein	1034	COG3321	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1485	CDS	+2	1594946	1596262	no		Sugar phosphate permease	435	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1485	CDS	+2	1594946	1596262	no		Sugar phosphate permease	435	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1485	CDS	+2	1594946	1596262	no		Sugar phosphate permease	435	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1485	CDS	+2	1594946	1596262	no		Sugar phosphate permease	435	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1486	CDS	+3	1596435	1597634	no		MFS transporter, DHA1 family	392	COG2814	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1487	CDS	-2	1597676	1600549	no		LuxR-family transcriptional regulator	129	COG2909,COG2771	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1487	CDS	-2	1597676	1600549	no		LuxR-family transcriptional regulator	60	COG1703	E	Amino acid transport and metabolism	METABOLISM
